Id,ActivityHour,mean_raw_mets,minutes
1503960366,2016-04-29 17:00:00,15.8,60
1503960366,2016-04-29 18:00:00,12.766666666666667,60
1503960366,2016-04-29 19:00:00,15.033333333333333,60
1503960366,2016-04-29 20:00:00,17.033333333333335,60
1503960366,2016-04-29 21:00:00,24.966666666666665,60
1503960366,2016-04-29 22:00:00,23.5,60
1503960366,2016-04-29 23:00:00,29.733333333333334,60
1503960366,2016-04-30 00:00:00,10.833333333333334,60
1503960366,2016-04-30 01:00:00,12.0,60
1503960366,2016-04-30 02:00:00,10.033333333333333,60
1503960366,2016-04-30 03:00:00,10.333333333333334,60
1503960366,2016-04-30 04:00:00,10.033333333333333,60
1503960366,2016-04-30 05:00:00,10.1,60
1503960366,2016-04-30 06:00:00,10.133333333333333,60
1503960366,2016-04-30 07:00:00,10.1,60
1503960366,2016-04-30 08:00:00,11.033333333333333,60
1503960366,2016-04-30 09:00:00,13.666666666666666,60
1503960366,2016-04-30 10:00:00,15.333333333333334,60
1503960366,2016-04-30 11:00:00,13.233333333333333,60
1503960366,2016-04-30 12:00:00,12.266666666666667,60
1503960366,2016-04-30 13:00:00,13.7,60
1503960366,2016-04-30 14:00:00,18.1,60
1503960366,2016-04-30 15:00:00,19.9,60
1503960366,2016-04-30 16:00:00,42.983333333333334,60
1503960366,2016-04-30 17:00:00,33.833333333333336,60
1503960366,2016-04-30 18:00:00,33.7,60
1503960366,2016-04-30 19:00:00,12.666666666666666,60
1503960366,2016-04-30 20:00:00,13.233333333333333,60
1503960366,2016-04-30 21:00:00,20.433333333333334,60
1503960366,2016-04-30 22:00:00,30.533333333333335,60
1503960366,2016-04-30 23:00:00,24.533333333333335,60
1503960366,2016-05-01 00:00:00,13.6,60
1503960366,2016-05-01 01:00:00,12.766666666666667,60
1503960366,2016-05-01 02:00:00,10.633333333333333,60
1503960366,2016-05-01 03:00:00,10.266666666666667,60
1503960366,2016-05-01 04:00:00,10.033333333333333,60
1503960366,2016-05-01 05:00:00,10.1,60
